119	1116	4	6.49
116	1032	6	11.63
13481	103	4	19.65
638	12	27	15.16
8	15752	4	35.22
1458	6774	3	41.02
2681	104	4	6.15
23367	9	5	56.14
4443	14264	3	54.73
953	139	3	5.9
1870	104	14	44.35
537	137	4	5.5
164	951	12	70.41
22607	12	5	30.98
1114	131	5	14.55
1822	109	4	7.64
164	2808	10	78.71
529	124	5	6.09
12	9094	4	8.95
127	9644	7	60.56
4733	103	3	5.39
16	128	266	662.16
16035	5196	4	79.13
5341	122	4	20.42
233	2469	3	19.96
2719	273	15	161.98
141	810	4	9.01
331	281	11	58.38
1913	12347	4	66.12
1862	104	4	3.85
2980	4729	6	95.43
262	1166	3	16.36
10717	14	4	8.74
118	156	28	6.36
102	16260	4	20.01
1189	123	3	5.4
12	10706	4	10.24
461	233	3	9.37
59	134	87	158.25
229	2673	3	20.18
164	124	17	4.25
108	944	22	83.01
2	543	11	14.48
604	215	3	10.36
258	1162	3	16.18
161	2963	3	15.99
319	284	3	8.18
150	8964	4	32.15
12520	102	3	10.2
889	108	7	10.89
672	7798	3	36.96
1183	1046	7	75.52
109	2323	3	5.42
9171	103	3	9.74
13	2697	5	23.94
135	2293	4	16.15
1903	412	3	23.74
376	111	17	25.66
2417	107	9	35.29
2099	131	6	27.18
569	449	14	120.7
13242	111	4	27.07
1254	146	3	8.22
236	755	5	26.01
170	305	44	259.11
403	2578	11	123.16
141	5402	3	16.82
101	10114	5	20.55
119	7872	3	15.38
527	1048	4	31.5
5275	145	4	25.09
101	14373	4	18.3
326	838	7	49.94
16	3945	3	10.65
5920	158	9	84.83
4065	26906	3	60.08
451	9436	4	50.6
4655	112	30	287.46
505	305	6	32.88
225	2540	4	28.83
57	997	4	9.75
1624	1631	3	31.97
4250	140	3	15
688	5668	4	48.67
106	10024	3	14.86
2467	563	4	39.16
270	141	8	7.89
123	441	15	39.86
1022	117	5	8.88
2738	122	14	86.29
6927	167	3	22.9
694	126	6	12.35
102	1095	10	7.68
103	715	9	4.03
105	2300	8	25.12
3725	2797	5	73.49
156	3624	3	16.64
9	2318	4	15.06
101	1146	91	491.65
4177	12	6	7.78
314	109	24	33.83
217	766	4	18.27
122	20437	5	53.16
214	147	10	9.9
17937	57	3	26.3
2426	12	9	8.86
252	5141	5	48.47
119	10111	4	26.24
105	4559	3	8.21
334	106	33	68.55
272	170	5	7.48
856	10551	3	40.99
658	127	5	8.73
3038	122	5	21.3
19287	14	3	9.35
1064	157	5	20.57
458	175	5	15.15
396	101	145	495.99
5764	844	23	411.2
339	412	3	12.04
124	164	20	8.05
1163	133	10	44.01
454	241	3	9.57
132	127	56	44.49
3219	115	3	8.47
155	117	46	28.84
12	936	37	63.4
188	948	4	17.76
757	170	3	8.95
6736	101	3	5.88
101	2913	5	6.04
896	101	11	6.44
101	6355	4	9.27
548	157	3	5.58
351	1061	3	18.54
3576	16	3	9.92
12	5118	4	4.03
575	164	3	6.44
101	504	64	153.78
103	1244	10	14.1
282	279	3	7.29
103	3473	4	6.69
143	14276	3	24.8
11757	14	4	10.33
2909	110	6	21.54
24500	122	3	27.41
12	19572	3	10.55
126	135	45	22.87
165	14	228	62.61
1587	21	3	10.6
6578	14	12	41.66
32104	26761	3	80.73
3233	12	6	5.24
169	102	107	37.98
204	192	10	23.53
122	29917	3	31.89
119	4075	6	30.03
328	308	7	31.9
188	14235	3	30.85
1401	11218	6	100.3
101	9658	3	8.37
6212	113	3	12.61
101	9809	3	8.37
30814	109	3	28.87
564	144	4	6.47
15039	790	3	43.4
143	923	7	24.89
4321	103	3	4.9
6363	14	8	18.97
7389	101	3	6.46
116	765	6	8.37
135	5139	4	23.24
3566	12	11	22.71
11337	135	3	21.7
109	2625	6	19.81
3056	103	6	12.93
127	25385	3	29.13
19913	14	3	9.35
381	200	5	15.2
2363	210	3	18.56
877	21100	5	91.08
106	2311	10	40.28
194	290	3	3.99
19933	102	3	13.9
188	10452	3	27.95
4969	169	3	20.4
6058	2	3	11.02
139	989	3	6.12
118	454	6	4.42
114	1935	3	5.47
118	2316	7	28.06
2785	626	9	108.22
2720	103	7	15.35
115	1787	10	39.22
117	982	4	5.35
1348	126	6	20.28
166	1996	4	21.32
136	333	14	32.45
113	21546	4	34.84
7940	14	9	29.39
209	246	18	77.56
425	135	18	61.21
364	198	14	68.07
969	4040	3	34.63
108	11280	3	16.05
180	4625	3	21.29
997	101	14	15.03
130	2314	3	10.07
1616	171	5	28.07
182	1107	13	90.53
13836	14	5	16.97
102	6132	7	24.72
105	5512	8	41.89
10928	954	3	42.28
101	4287	4	6.14
113	11352	3	17.09
1021	106	5	6.27
113	9768	4	23.9
3376	204	4	30.08
311	198	3	4.69
695	101	12	4.5
1718	14	11	5.75
160	1769	4	19.1
2049	111	24	142.91
13431	14	5	16.97
1033	109	13	38.6
11617	14	4	9.49
363	7193	3	31.55
2663	145	3	12.39
124	462	14	37.11
625	531	3	18.35
111	8313	7	47.08
519	106	10	11.65
6561	101	4	9.63
7583	14	9	28.06
180	2078	4	23.63
9059	12	3	5.05
211	101	163	273.3
5317	1526	6	87.9
308	426	5	23.59
105	35858	3	27.33
579	788	3	20.53
101	5841	6	17.73
515	109	9	9.27
3923	16	4	16.48
3003	9	6	30.99
128	2155	3	9.41
282	1225	4	25.75
188	1265	7	43.19
103	141	138	28.4
105	892	11	21.08
724	127	12	42.18
127	2252	20	142.18
129	2872	8	46.05
2521	105	3	4.63
5466	150	4	26.63
101	7291	5	15.89
891	126	4	7.42
211	972	5	27.04
10043	103	3	10.2
1062	365	3	18.9
2525	12	11	15.2
8	5701	7	49.48
2	1073	6	9.22
6931	186	3	24.75
161	243	6	6.94
108	2258	11	46.39
443	496	4	22.99
3502	114	3	8.73
4975	2847	9	151.7
107	5030	5	22.08
502	335	4	19.89
3055	2003	3	37.39
266	120	17	19.32
2878	215	3	20.24
645	193	16	102.8
114	1207	7	17.02
108	22365	3	22.11
2022	1	3	15.18
7046	103	3	7.9
4004	275	4	35.32
373	132	19	57.66
12	8858	12	59.61
16	4598	3	11.7
400	13	85	541.12
101	8429	3	7.51
102	9289	3	8.08
114	3868	3	9.43
173	335	9	28.41
17925	14	3	9.35
108	4601	5	21.05
36548	14	3	17.33
191	1916	4	23.8
256	2559	7	61.27
14160	8	4	33.7
318	132	9	11.77
106	2353	6	18.27
884	13	3	5.05
1589	12	12	9.42
1489	145	3	9
136	5897	8	63.21
9958	104	4	17.72
115	4400	4	16.11
113	2556	49	431.06
1765	113	3	4.88
102	12724	5	24.61
233	3594	3	22.49
145	112	418	1466.2
202	172	9	15.45
3839	123	16	124.35
2237	139	3	10.71
1123	12	22	25.18
116	481	9	10.7
119	1663	7	23.79
7556	12	11	44.74
166	2154	6	37.9
223	633	3	11.09
106	3515	6	23.34
1789	122	3	6.68
948	115	7	14.13
2	8136	4	20.19
4729	7701	15	323.97
104	17556	5	36.49
124	8007	4	26.11
19761	8691	6	141.95
101	1676	13	24.07
1110	112	7	15.1
102	747	80	308.03
692	700	3	20.97
5425	14	15	52.48
103	2856	4	5.32
786	130	3	4.23
2799	117	3	8.16
865	138	3	5.36
101	7353	3	6.46
102	4432	7	19.14
12	7907	4	7.43
184	798	3	10.46
103	194	42	5.16
9101	101	4	12.96
1327	3156	3	35.02
5323	171	10	99.47
722	8	4	6.18
105	2823	3	5.23
190	10963	3	28.59
120	4804	3	12.27
8	8028	7	56.46
933	113	5	6.95
105	20408	3	20.64
842	138	4	8.92
1193	140	18	106.25
2182	101	10	18.71
121	191	23	19.1
10460	110	9	73.56
486	460	3	15.69
8	4218	8	52.61
11327	122	3	19.08
1706	1387	3	31.23
129	7404	6	44.96
101	6703	3	5.88
132	417	6	8.22
218	491	3	9.24
249	202	9	26.43
104	3599	3	4.82
102	3879	8	21.25
105	1869	5	9.51
187	1077	3	12.41
153	367	4	4.88
128	3606	14	105.22
182	3549	13	125.65
101	2382	11	24
105	3964	9	41.52
4659	131	3	14.66
9400	325	4	46
12	4906	5	6.53
8002	103	6	26.95
209	340	3	6.07
626	110	7	6.85
101	22241	3	15.26
3107	101	7	13.35
3041	175	4	26.47
2435	157	5	29.13
16952	14	3	8.23
134	4880	3	15.25
4145	1661	4	53.47
2447	14	8	4.55
286	558	3	12.6
2	3612	5	17.69
259	183	6	11.89
134	430	5	5.86
466	844	3	19.48
4169	123	3	12.76
33506	8	3	33.57
113	638	66	364.44
203	321	7	22.72
1634	122	3	6.22
1486	110	10	32.15
6627	103	5	17.34
2027	163	3	14
3109	119	8	40.05
9233	14	4	7.5
5580	104	3	7.45
2483	111	3	6.36
1458	2	4	5.69
3834	101	7	16.4
36878	14	3	17.33
111	1291	4	5.98
2169	5277	3	41.54
375	1160	3	19.76
5074	14	9	19
198	506	5	18.77
141	595	19	85.33
104	15550	3	15.68
230	379	5	17.47
3838	104	12	53.88
4039	109	3	8.76
4004	840	11	154.75
834	5850	4	50.83
116	7272	4	21.28
594	120	5	5.04
119	580	16	44.58
118	950	13	44.44
16	2559	3	7.92
441	1027	9	81.26
8303	14	6	14.63
107	2184	7	22.7
762	186	6	28.36
167	1240	5	23.98
224	3850	3	22.66
109	1324	7	16.17
2	831	7	9.58
191	1460	3	14.46
107	11120	3	16.03
2149	198	4	25.39
16638	14	3	8.23
13343	9	3	22.27
150	736	5	14.17
107	12737	4	26.1
101	4780	5	10.76
1945	107	3	4.53
102	3299	12	37.74
131	488	23	93.9
27656	14	3	12.94
4369	114	7	36.11
2802	106	5	15.4
217	1106	4	21.3
101	726	41	94.88
105	1283	7	12.69
186	130	18	17.1
2998	101	7	12.84
338	235	3	7.06
1803	107	3	4.19
15749	14	3	8.23
9309	14	5	11.66
16071	12861	4	89.41
121	432	8	10.06
210	313	3	5.36
621	113	9	14.09
85	271	5	4.05
10278	111	7	52.65
12	23210	5	30.98
117	14387	3	20.2
214	188	6	9.4
159	222	19	54.12
9814	14	7	23.18
105	6239	3	10.2
355	145	5	5.31
446	12	37	16.35
102	4226	4	6.32
923	3843	3	34.01
102	6724	3	6.02
418	110	10	8.46
382	522	4	21.94
105	2366	4	7.67
759	260	3	13.52
103	635	30	60.44
105	404	63	216.95
4878	117	4	18
124	8213	3	17.66
1441	107	4	5.89
22487	12	4	19.87
124	1517	4	10.98
3303	102	6	10.78
244	12	107	62.96
392	262	3	9.08
3582	12	7	8.75
108	15029	4	27.39
134	15875	4	36.28
785	133	6	15.79
2858	16	3	8.6
102	5598	4	8.51
142	10951	4	32.73
12	2870	6	4.23
284	295	3	7.56
101	765	19	20.9
12	889	34	49.68
130	923	4	8.66
7373	101	3	6.46
1238	318	3	18.49
12	180	1287	5956.41
3180	527	5	53.59
131	529	4	4.72
153	102	99	3.9
12	5133	9	22.35
119	8982	3	16.64
1917	114	15	73.39
387	298	3	10.14
105	7673	4	18.16
147	144	28	19.4
1164	146	3	7.8
688	284	3	13.92
121	1358	3	5.17
117	32396	3	30.72
3273	963	3	33.03
106	8357	5	28.21
488	108	11	13.18
684	102	35	67.98
120	979	19	83.84
306	205	3	4.99
663	19922	3	44.39
336	121	11	12.5
8122	104	4	15.86
6082	12	4	5.28
491	410	6	37.99
3036	107	3	6.98
113	13009	6	48.33
664	14	73	139.44
153	1861	83	1037.04
105	7052	4	17.2
102	5036	4	7.68
516	281	3	12.04
1236	164	3	11.06
1268	131	8	32.75
3347	118	25	196.44
2131	1816	3	34.33
5835	12	8	20.49
158	647	3	6.66
166	8430	4	35.2
3072	103	7	17.1
621	5102	6	75.33
6884	14	8	20.66
8	1197	13	61.62
2313	132	3	10.21
2330	8	4	15.04
112	2672	5	16.07
107	1186	4	4.65
165	654	4	11.86
167	377	9	29.32
11601	14	5	14.41
102	10856	4	15.35
117	5403	4	18.9
170	256	12	33.97
16	1575	3	5.34
327	198	3	5.09
142	1574	6	26.03
3744	107	4	13.17
13852	14	3	6.56
118	1544	3	5.08
614	173	3	7.86
329	114	9	3.93
29753	103	3	23.87
101	14324	3	11.57
35576	25693	3	80.73
128	8513	6	47.44
135	24117	4	46.05
6691	114	7	44.14
102	10656	4	14.55
12	11447	4	11.01
3045	12	6	4.71
135	3052	3	12.26
2358	113	4	10.5
192	386	3	6.04
1997	14	9	4.23
4146	2010	3	39.49
4049	103	6	16.44
1965	215	7	53.61
828	114	10	23.63
191	1433	3	14.29
475	104	28	46.43
120	12277	3	19.34
119	564	15	39.28
113	3461	4	13.75
101	12706	4	17.08
19460	14	4	15.7
102	12272	3	10.2
1512	14	11	4.09
5946	20803	3	60.69
493	877	12	114.4
5194	8	6	38.69
113	7717	3	14.22
141	7116	5	37
30459	122	3	31.89
531	109	7	5.18
559	147	8	23.63
5510	143	5	34.03
1219	102	8	5.05
118	141	85	83.99
6813	131	3	17.39
5518	103	5	15.52
122	12308	5	39.35
851	117	35	179.68
227	217	17	70.57
1215	14	13	4.07
136	799	4	8.35
9043	12	3	5.05
750	144	3	5.04
2891	103	4	5.44
10721	102	3	9.03
1287	244	7	50.03
3148	158	7	50.46
103	156	82	12.3
103	2522	4	4.45
11724	101	4	16.04
3884	12	9	16.83
893	111	5	6.11
101	8066	4	11.82
37616	12	3	18.59
3098	626	5	55.01
1498	114	3	4.13
102	4469	6	14.57
184	4689	5	41.39
248	7767	3	28.62
1110	127	4	9.31
103	908	15	22.89
1810	106	6	15.42
1269	336	8	67.11
1090	612	3	22.95
101	20612	3	15.26
3585	8	7	40.74
869	102	12	8.26
10184	21675	5	120.64
2017	2505	5	65.48
148	4962	3	17.3
2397	103	6	9.95
627	515	4	26.53
653	533	14	131.59
352	102	28	10.68
451	139	4	4.26
101	5063	5	11.42
2733	16	3	8.3
101	2427	10	20.33
1301	109	13	44.76
283	111	13	7.06
220	557	32	260.08
1680	126	3	7.53
187	2504	4	25.8
3062	1319	3	34.71
188	4616	3	21.77
339	102	79	143.56
207	262	7	19.04
125	218	23	36.92
689	121	4	4.13
391	111	11	10.33
425	884	3	19.11
3223	1844	3	37.24
643	127	10	29.16
111	1520	52	371.24
108	3103	17	101.38
226	21	8	8.35
8268	245	4	41.09
8841	12	3	4.68
1149	5788	19	335.09
330	109	14	10.53
2275	151	4	19.03
1251	149	5	19.55
3395	3384	3	41.43
101	15135	4	18.3
682	114	6	6.89
10469	135	12	138.17
59	24378	3	30.48
2122	165	3	14.41
101	9275	4	12.96
23995	122	3	27.41
745	1789	6	63.59
2366	569	4	38.88
9216	12	7	24.61
268	897	5	29.76
35317	103	3	23.87
119	323	17	25.99
101	14822	6	34.88
1459	149	16	105.41
1010	114	12	37.12
8	14827	3	23.02
705	123	8	20.12
2327	12	7	4.05
290	104	31	22.88
11252	101	3	9.42
228	178	26	108.75
8234	14	8	24.95
6194	103	3	7.06
375	246	3	8.18
1658	7081	6	93.95
856	106	7	10.34
107	5585	3	10.8
165	198	8	9.59
190	856	11	68.76
795	101	23	33.84
108	3747	9	44.79
224	244	22	109.3
101	11541	6	28.88
102	10418	6	27.79
102	8685	3	7.66
13538	14	5	16.97
5187	12	4	4.25
231	1168	4	22.52
18075	8	3	25.27
119	1646	3	5.52
116	504	9	11.75
5346	16	4	19.38
105	14760	3	16.85
3529	5379	3	45.02
119	1461	4	8.51
117	1741	3	5.52
198	1689	5	31.52
202	208	5	7.18
127	15423	3	24.09
145	127	32	13.29
557	1327	4	33.95
2197	118	3	6.96
10383	7339	7	146.65
731	147	7	22.87
921	531	3	21.1
2929	12	6	4.38
6961	25401	4	91.78
536	154	5	12.4
4114	214	3	22.5
3055	630	4	42.04
45	1611	4	19.98
1664	131	3	8.28
5215	12	8	18.5
105	13551	3	16
142	2427	6	31.16
1452	141	5	19
462	551	4	24.42
4483	224	4	34.06
670	2209	3	28.12
762	992	3	23.97
107	3101	6	22.1
6232	14	4	4.3
106	4962	6	28.29
406	755	5	34.6
106	4281	13	79.66
344	2573	3	23.91
1972	3057	3	37.23
1047	133	17	89.25
13005	14	5	16.97
321	192	9	31.2
137	2455	3	11.13
291	102	97	167.21
255	139	7	4.53
15252	112	6	50.28
972	457	5	38.92
463	152	3	3.85
101	11257	10	66.31
403	3279	4	38.35
2340	103	8	17.1
977	149	8	34.43
105	8967	3	13.01
653	24739	4	70.16
142	5954	4	25.96
120	27762	3	27
118	3351	7	33.77
117	3475	4	14.82
3868	12	5	4.43
59	18867	3	26.67
102	13308	4	17.3
167	4549	3	19.79
2579	132	3	10.84
7213	14	5	8.58
39	35401	3	39.79
794	14	19	4.65
258	467	14	89.97
106	3354	10	48.71
1209	126	3	5.72
193	124	18	14.09
1854	109	4	7.72
120	12560	3	19.34
13	913	20	106.86
164	1650	3	12.79
16710	12	3	9.39
3397	9769	6	109.15
136	7962	9	82.56
139	1239	4	11.85
113	533	105	647.47
25591	109	3	24.39
116	2791	5	17.54
265	236	7	21.89
941	144	6	20.16
2597	155	3	14.06
12	12283	3	7.02
116	4371	6	29.31
2864	12	8	8.74
12	3315	6	5.43
5362	16	19	166.76
252	6931	3	28.03
5139	12	4	4.03
152	507	3	4.41
212	954	6	34.42
242	326	12	58.55
609	12754	5	74.56
13564	1403	3	46.19
8218	14	4	6.48
120	5155	3	12.9
362	1206	3	19.61
580	807	18	190.69
3271	16	3	9.4
13729	14	3	6.56
815	109	6	7.15
779	147	8	29.35
106	13780	3	17.38
101	5195	12	51.25
2588	138	4	17.7
1883	14	35	95.65
864	101	12	7.74
105	7240	3	11.09
7791	14	4	6.04
5739	103	3	6.58
25126	6	3	48.63
8472	122	3	17
1084	154	4	13.88
353	104	15	4.05
452	141	4	4.59
101	451	89	244.11
189	431	6	21.06
153	270	7	9.13
133	620	4	5.8
154	393	6	12.45
425	554	5	31.82
364	484	6	35.6
688	208	4	16.65
208	297	5	12.38
127	17335	4	37.21
124	1105	6	17.25
274	21	7	8.8
338	104	26	21.86
2375	12	7	4.31
112	9978	3	15.72
1473	171	28	254.08
2078	162	3	14.04
1541	1012	4	40.48
1330	14	14	6.97
4173	110	4	14.29
105	1145	6	8.15
39	15982	3	30.24
3080	112	8	35.97
874	295	4	23.16
8903	16	11	99.51
105	13231	3	16
116	3060	3	8.16
202	284	10	35.93
2752	103	4	5.09
114	467	16	32.2
17260	118	7	72.24
120	14460	4	30.94
10576	14	3	4.86
119	34100	3	31.07
106	3792	8	37.58
4211	16	3	10.98
1693	106	4	6.95
225	2221	9	77.52
6900	14	8	20.66
6062	110	4	17.72
141	3175	3	13.22
263	538	4	17.45
615	171	29	204.62
2	16566	7	66.46
836	2275	3	29.78
466	2786	4	38.5
143	5036	4	24.31
231	707	24	196.52
16	2144	7	27.36
113	1480	39	250.8
6395	14	4	4.6
5014	10942	4	73.95
102	15870	3	12.7
1511	101	17	36.29
496	14	35	10.9
4548	112	3	10.13
102	10290	4	14.55
141	6592	4	26.7
880	200	3	11.92
14364	7342	8	186.86
404	1602	5	42.7
14356	101	6	34.88
138	884	5	13.52
136	149	29	19.89
192	4073	3	21.06
737	133	10	34.24
653	8544	7	102.14
8973	107	4	21.79
138	177	22	28.04
2231	103	5	6.33
190	4170	3	21.05
18065	103	5	34.42
5545	12	10	29.69
101	10816	3	9.42
745	5954	3	35.7
1823	123	3	7.76
296	308	6	23.74
127	15869	4	35.29
113	1615	21	109.3
118	529	7	8.51
9056	103	3	9.74
5327	103	3	6.14
133	170	31	46.43
12	763	24	16.17
698	685	10	94.07
101	887	24	41.98
249	317	5	15.95
10098	29535	3	71.74
101	2872	8	16.04
103	4110	5	11.95
15244	1042	3	45.2
966	3752	8	107.99
523	104	11	5.76
2557	12	21	56.01
18395	12	3	10.55
10428	126	3	19.85
4739	8	9	64.21
238	342	3	7.27
714	289	3	14.27
748	135	17	77.49
338	672	5	30.57
150	897	11	52.43
179	101	76	16
586	21	7	21.59
5150	122	4	20.1
935	127	4	8.16
899	117	6	11.03
154	104	97	40.31
7218	1312	3	40.7
574	147	6	14.85
12881	101	3	10.75
104	360	16	5.75
105	2461	6	16.24
104	2345	7	15.78
127	2303	5	20.93
113	13131	6	48.33
1025	977	3	25.85
152	1087	4	13.68
655	141	3	4.08
120	4574	5	25.36
553	231	27	212.13
1476	162	3	12
968	342	3	17.82
1442	133	5	17.42
2467	9	6	28.35
457	135	10	24.81
34937	1465	3	57.93
309	117	12	9.76
1288	515	3	23.04
177	246	26	112.9
5799	3533	19	387.25
1053	141	3	6.7
3061	12	6	4.71
129	231	40	115.02
3187	369	8	85.91
185	1061	3	12.17
105	1081	8	13.68
101	1574	17	37.88
281	114	15	12.01
101	3173	4	4.09
26860	2211	3	56.05
215	8198	3	27.68
28682	14	3	12.94
1653	425	7	66.02
132	731	4	7.04
8746	14	8	26.28
1477	3609	10	148.43
487	132	5	6.88
120	7881	5	32.01
364	232	4	12.07
3818	101	16	65.15
149	2959	3	13.94
148	120	48	29.37
125	960	4	7.89
2821	111	7	27.91
239	249	4	8.02
653	638	4	28.85
7579	9	3	17.57
8	4318	14	111.82
122	6010	8	55.49
124	7187	3	16.56
8287	14	5	10.27
1207	130	3	6.45
1779	3786	3	37.98
102	2043	17	47.7
21668	103	4	26.86
131	950	3	5.19
285	338	6	25.5
101	2833	7	12.13
1564	122	4	9.96
158	2729	7	47.85
2286	111	48	392.85
27310	984	4	73.88
177	229	10	23.67
85	396	4	5.44
7970	202	4	38.57
620	115	38	163.64
208	1174	3	14.2
121	299	15	19.77
2081	122	3	7.48
2111	202	3	17.5
580	263	4	17.96
998	547	4	31.34
492	613	3	17.67
389	3333	5	50
11990	2733	6	110.55
2495	14	12	14.12
16186	109	3	19.38
4161	114	10	58.27
120	6333	5	29.08
2401	171	6	40.75
9281	14	4	7.5
4296	111	5	21.23
120	628	5	5.45
113	8447	3	15.02
101	7453	3	6.46
923	3969	3	34.17
1712	153	7	38.27
185	219	9	20.35
3696	126	5	25.59
130	1968	3	9.21
317	140	6	5.51
12327	12	3	7.02
16519	157	7	89.41
102	10561	4	14.55
5701	171	4	32.04
366	798	6	42.61
328	151	23	87.61
119	1755	9	36.01
204	222	4	5.42
59	7786	4	28.16
5615	108	5	23.33
2448	101	5	4.61
1429	103	7	7.58
1080	122	3	4.02
33733	26219	3	80.73
110	641	6	4.94
106	1135	40	218.1
1184	311	4	26.29
168	3077	3	17.02
111	1042	4	4.57
135	268	45	167.94
113	17752	3	21.59
138	1749	3	9.24
134	1024	11	47.71
107	3210	4	11.9
1457	107	4	5.95
1365	85	4	15.41
349	886	3	17.36
508	316	4	19.25
5134	3085	3	43.59
39	221	11	24.64
101	15614	4	19.78
144	635	4	7.33
1068	5639	5	68.22
114	422	14	22.4
2090	115	4	9.92
104	10464	7	42.46
367	148	8	16.69
875	455	3	19.58
2504	106	3	5.78
230	257	13	53.8
2205	154	3	13.03
3197	1454	4	49.84
560	118	7	9.06
2602	114	3	6.99
166	21242	4	47.56
7142	12	4	6.61
198	6852	4	36.18
102	9477	5	19.85
105	31223	3	27.33
137	818	14	62.95
212	15885	3	33.37
59	2179	3	10.6
950	110	7	12.05
6096	14	6	10.2
406	1038	3	19.79
504	130	6	10.29
347	1542	3	20.78
6743	4489	8	148.68
914	12	16	6.88
107	5170	4	16.11
6838	12	10	35.15
4004	14	8	10.9
12	9014	3	5.05
16	2185	9	40.27
140	2207	7	37
12636	12	4	11.88
170	1233	3	11.9
139	113	49	6.95
2691	436	3	26.33
