22876	215
43861	216
74288	217
84272	218
61791	219
39341	220
56045	221
79529	222
19340	223
63837	224
22536	225
69523	226
79006	227
5412	228
31388	229
62189	230
42154	231
1873	232
2335	233
21771	234
28633	235
62557	236
3645	237
4755	238
46304	239
60358	240
7783	241
7354	242
71764	243
11828	244
6589	245
77870	246
55325	247
11718	248
66623	249
72635	250
36520	251
19560	252
14668	253
1760	254
16041	255
23825	256
19700	257
1926	258
46346	259
14279	260
28253	261
20193	262
65718	263
7576	264
9080	265
23086	266
70876	267
16701	268
41723	269
74469	270
59556	271
5002	272
3920	273
9224	274
37672	275
58047	276
55633	277
28824	278
10936	279
62993	280
29776	281
32964	282
68348	283
29000	284
6521	285
27874	286
57666	287
19951	288
37251	289
3296	290
68311	291
85114	292
51102	293
70013	294
73363	295
26766	296
39	297
37799	298
2958	299
7561	300
77814	301
9325	302
17813	303
84539	304
8664	305
38938	306
59009	307
41143	308
65590	309
22570	310
13245	311
65879	312
63693	313
993	314
80017	315
32343	316
54948	317
3414	318
6933	319
3164	320
60976	321
46429	322
81019	323
38284	324
11196	325
25804	326
3209	327
84702	328
2984	329
872	330
69182	331
22565	332
20893	333
11468	334
71000	335
33036	336
78189	337
81102	338
71685	339
65960	340
173	341
23197	342
62180	343
15725	344
39391	345
11012	346
68994	347
67090	348
28476	349
13524	350
42320	351
14909	352
22240	353
8967	354
85496	355
33640	356
4688	357
40582	358
42746	359
31989	360
44376	361
33612	362
7560	363
33883	364
53302	365
4599	366
1861	367
9344	368
44201	369
62497	370
3865	371
6285	372
83520	373
2521	374
74777	375
67575	376
7247	377
37452	378
51175	379
8603	380
84375	381
34861	382
71702	383
1410	384
8641	385
31884	386
13492	387
26790	388
5326	389
36257	390
42630	391
950	392
85578	393
10550	394
17768	395
233	396
50909	397
5365	398
31730	399
85723	400
21609	401
78	402
21169	403
2488	404
40711	405
519	406
84887	407
10508	408
3680	409
80817	410
96	411
73799	412
15558	413
51865	414
9080	415
5235	416
8979	417
47300	418
68105	419
11214	420
29326	421
1121	422
31014	423
31822	424
61215	425
6116	426
26151	427
28738	428
82524	429
11449	430
12274	431
9146	432
37804	433
24490	434
58429	435
8	436
3948	437
13252	438
68103	439
66605	440
74620	441
23730	442
56909	443
67514	444
48632	445
27286	446
41119	447
9986	448
70859	449
48628	450
1265	451
8323	452
5821	453
22274	454
187	455
26514	456
60090	457
50104	458
1368	459
23784	460
41567	461
767	462
3524	463
44706	464
79530	465
8567	466
9057	467
11485	468
1472	469
16218	470
66223	471
3132	472
70789	473
46406	474
17385	475
56785	476
54007	477
32248	478
56904	479
32753	480
3526	481
389	482
1716	483
35303	484
80399	485
58366	486
42437	487
6917	488
52593	489
67219	490
85640	491
23010	492
5667	493
50237	494
1961	495
801	496
83715	497
29289	498
47739	499
11451	500
1083	501
55371	502
84648	503
56762	504
78985	505
7968	506
20806	507
11446	508
63317	509
14496	510
6636	511
4573	512
10516	513
28761	514
3315	515
39317	516
9745	517
74945	518
88	519
49769	520
2023	521
24375	522
165	523
8116	524
57736	525
46305	526
83209	527
55517	528
53	529
57152	530
55291	531
34675	532
16880	533
61190	534
536	535
47516	536
63164	537
18407	538
7831	539
57822	540
15068	541
111	542
6895	543
60449	544
11223	545
31739	546
20488	547
22315	548
11779	549
58416	550
7155	551
50516	552
29981	553
5131	554
80247	555
63694	556
19886	557
36672	558
5872	559
17476	560
9293	561
22793	562
80533	563
5573	564
7526	565
1867	566
59620	567
67145	568
1113	569
3939	570
12818	571
11281	572
9973	573
8795	574
43423	575
9033	576
74966	577
15684	578
70788	579
8701	580
38	581
34153	582
264	583
25054	584
20	585
7389	586
45379	587
2533	588
65095	589
50998	590
7507	591
75289	592
45935	593
8669	594
35394	595
74560	596
25705	597
78304	598
2936	599
83677	600
14989	601
73826	602
11575	603
64623	604
52556	605
30790	606
2178	607
2848	608
77998	609
1815	610
71083	611
10631	612
10467	613
22386	614
28746	615
52846	616
71880	617
317	618
37354	619
9395	620
22527	621
67806	622
41839	623
66439	624
9433	625
12253	626
25108	627
42799	628
82289	629
5241	630
46916	631
75559	632
5388	633
52410	634
68491	635
1234	636
47424	637
71689	638
82299	639
73910	640
8928	641
11127	642
54253	643
16385	644
72846	645
63504	646
41740	647
35485	648
6768	649
2064	650
25169	651
52591	652
1748	653
3247	654
18544	655
3899	656
19132	657
11483	658
65047	659
31160	660
36402	661
18427	662
6227	663
39840	664
53479	665
36614	666
394	667
5295	668
10526	669
58645	670
52299	671
62731	672
75722	673
12512	674
32054	675
11582	676
64141	677
83362	678
3686	679
1249	680
26393	681
1378	682
21142	683
42595	684
10229	685
11586	686
56087	687
1645	688
66409	689
17897	690
44862	691
42552	692
54180	693
10707	694
8081	695
15012	696
11440	697
1875	698
25877	699
45554	700
439	701
74200	702
21500	703
9054	704
31633	705
74961	706
35136	707
62589	708
6572	709
55123	710
47858	711
78681	712
53506	713
62026	714
62276	715
10054	716
30204	717
388	718
80061	719
43456	720
76385	721
925	722
27488	723
8314	724
3726	725
85497	726
10627	727
84078	728
22084	729
5776	730
73227	731
69312	732
56257	733
39375	734
84962	735
2546	736
67417	737
5285	738
6632	739
74518	740
124	741
1481	742
10882	743
540	744
10927	745
51215	746
905	747
84716	748
46901	749
4500	750
10392	751
81072	752
71377	753
77185	754
6	755
47597	756
24237	757
8490	758
47909	759
48861	760
17470	761
30411	762
61915	763
63997	764
19341	765
38616	766
8159	767
33277	768
49341	769
47895	770
3961	771
79291	772
37005	773
30013	774
40490	775
68208	776
404	777
60340	778
32447	779
6782	780
4736	781
47421	782
23	783
71763	784
54587	785
3709	786
33686	787
71075	788
39908	789
75457	790
63899	791
43361	792
36840	793
2493	794
8945	795
85548	796
33318	797
1348	798
34287	799
2345	800
58245	801
9365	802
45676	803
5065	804
24412	805
5274	806
78457	807
73906	808
335	809
84220	810
13901	811
6178	812
77057	813
19549	814
63425	815
68700	816
44910	817
50035	818
64552	819
72872	820
45290	821
43023	822
34492	823
79939	824
82226	825
7314	826
10263	827
43070	828
40692	829
34556	830
29488	831
3469	832
39065	833
10412	834
35364	835
52355	836
2095	837
57610	838
57266	839
32554	840
56965	841
64871	842
47758	843
55706	844
78553	845
860	846
27410	847
41259	848
10046	849
8359	850
63836	851
84735	852
4502	853
23772	854
37601	855
18181	856
66089	857
8963	858
10508	859
81020	860
69693	861
73076	862
79841	863
82300	864
14204	865
56716	866
77124	867
35018	868
49560	869
9976	870
68235	871
11388	872
762	873
51078	874
11881	875
61299	876
14872	877
84484	878
5330	879
44449	880
3834	881
63089	882
41173	883
38285	884
28880	885
43950	886
28533	887
85722	888
80346	889
34214	890
51364	891
81952	892
47402	893
85451	894
83905	895
62118	896
13316	897
85369	898
54725	899
712	900
1100	901
8293	902
58006	903
67055	904
1943	905
50676	906
8892	907
15249	908
28468	909
53582	910
79369	911
15624	912
50820	913
3135	914
58978	915
4329	916
71681	917
74251	918
3111	919
3374	920
52892	921
14065	922
25220	923
77908	924
49104	925
1710	926
3558	927
76041	928
25202	929
30664	930
44187	931
4954	932
66263	933
26950	934
75281	935
72885	936
59868	937
54463	938
23034	939
68204	940
108	941
39526	942
83325	943
11936	944
83507	945
45775	946
83700	947
44554	948
417	949
67686	950
49266	951
21491	952
1235	953
10494	954
34722	955
8737	956
58188	957
55454	958
41756	959
13389	960
8268	961
67852	962
29384	963
78888	964
41439	965
72356	966
21494	967
9338	968
34929	969
67807	970
33308	971
49465	972
5317	973
51186	974
58016	975
41452	976
5459	977
942	978
82509	979
75802	980
78930	981
76277	982
46231	983
55263	984
51929	985
81160	986
26772	987
51475	988
69983	989
7171	990
26723	991
1328	992
78545	993
55105	994
62436	995
40503	996
34423	997
4838	998
28577	999
2741	1000
28593	1001
17091	1002
55327	1003
1114	1004
15353	1005
19144	1006
80727	1007
17457	1008
10218	1009
55365	1010
79353	1011
6974	1012
25798	1013
169	1014
5170	1015
1690	1016
6630	1017
72560	1018
51128	1019
45008	1020
24601	1021
26423	1022
8963	1023
30535	1024
71684	1025
47259	1026
30536	1027
13069	1028
32526	1029
42182	1030
44326	1031
84066	1032
63698	1033
70037	1034
788	1035
8932	1036
24302	1037
56141	1038
33044	1039
40172	1040
7559	1041
9674	1042
15465	1043
79167	1044
55175	1045
332	1046
39138	1047
2625	1048
28407	1049
17858	1050
44271	1051
28827	1052
53518	1053
84438	1054
18513	1055
19582	1056
45795	1057
79712	1058
25606	1059
51997	1060
81974	1061
6104	1062
6691	1063
38506	1064
5557	1065
27698	1066
281	1067
6066	1068
82645	1069
37988	1070
8925	1071
31093	1072
4583	1073
58172	1074
39725	1075
56690	1076
16559	1077
73658	1078
103	1079
74556	1080
24551	1081
18323	1082
37971	1083
66359	1084
21981	1085
48872	1086
38882	1087
16064	1088
62869	1089
55255	1090
9461	1091
5157	1092
66447	1093
2512	1094
2676	1095
83283	1096
6200	1097
68764	1098
42678	1099
70161	1100
10993	1101
7580	1102
8215	1103
5377	1104
21134	1105
1943	1106
4563	1107
7782	1108
10616	1109
33360	1110
1096	1111
7427	1112
73498	1113
18176	1114
59108	1115
2899	1116
4444	1117
1866	1118
8430	1119
24218	1120
59730	1121
27943	1122
67521	1123
22944	1124
79175	1125
66211	1126
26263	1127
6384	1128
15105	1129
36630	1130
73450	1131
7873	1132
3423	1133
59502	1134
32392	1135
17081	1136
4540	1137
69301	1138
65051	1139
3772	1140
20359	1141
44632	1142
61571	1143
32019	1144
44029	1145
10680	1146
30913	1147
83006	1148
60006	1149
70254	1150
9845	1151
45607	1152
79451	1153
10196	1154
69544	1155
11290	1156
50959	1157
53431	1158
26021	1159
22351	1160
24811	1161
52646	1162
2996	1163
9454	1164
10941	1165
6905	1166
6989	1167
296	1168
60088	1169
702	1170
2622	1171
56978	1172
66341	1173
46076	1174
62555	1175
28158	1176
49462	1177
78903	1178
33063	1179
53523	1180
965	1181
55831	1182
34759	1183
64515	1184
17590	1185
72808	1186
9081	1187
17752	1188
10428	1189
38997	1190
27517	1191
9182	1192
46758	1193
75467	1194
72123	1195
54757	1196
27368	1197
4143	1198
4862	1199
34247	1200
7071	1201
61032	1202
65977	1203
78317	1204
14818	1205
70396	1206
54641	1207
50349	1208
7332	1209
57990	1210
4455	1211
37093	1212
79636	1213
42974	1214
65594	1215
75139	1216
58975	1217
31768	1218
17959	1219
5580	1220
70589	1221
10719	1222
22630	1223
27143	1224
81031	1225
53290	1226
54226	1227
17380	1228
50875	1229
53095	1230
43981	1231
57005	1232
57324	1233
26162	1234
48768	1235
73505	1236
82254	1237
76289	1238
5243	1239
51992	1240
11577	1241
63873	1242
5257	1243
80562	1244
39021	1245
75675	1246
28850	1247
1574	1248
82544	1249
21326	1250
55931	1251
74079	1252
27148	1253
66088	1254
42236	1255
18930	1256
11918	1257
10788	1258
16955	1259
83379	1260
1098	1261
51855	1262
62729	1263
14447	1264
59859	1265
81584	1266
75510	1267
51751	1268
35110	1269
75643	1270
78061	1271
47263	1272
6185	1273
37101	1274
79173	1275
84587	1276
72189	1277
59772	1278
77188	1279
10303	1280
33869	1281
23789	1282
61725	1283
60231	1284
82389	1285
52650	1286
47770	1287
61945	1288
79949	1289
2096	1290
55347	1291
28648	1292
45192	1293
21922	1294
57063	1295
57488	1296
85308	1297
69437	1298
31106	1299
29048	1300
5750	1301
1718	1302
9691	1303
30702	1304
59900	1305
4389	1306
47689	1307
84684	1308
32103	1309
8434	1310
4675	1311
71931	1312
5478	1313
7119	1314
36208	1315
39756	1316
34127	1317
66153	1318
3397	1319
20139	1320
5639	1321
6447	1322
10359	1323
39454	1324
11156	1325
81057	1326
779	1327
6672	1328
9976	1329
83997	1330
18496	1331
72602	1332
24868	1333
68472	1334
51423	1335
72851	1336
620	1337
31302	1338
31627	1339
23536	1340
6600	1341
5471	1342
11255	1343
54872	1344
11477	1345
67468	1346
49022	1347
64828	1348
1	1349
59716	1350
50131	1351
13721	1352
45273	1353
68359	1354
10009	1355
11576	1356
65533	1357
19562	1358
1182	1359
57963	1360
27162	1361
10784	1362
42768	1363
5067	1364
59655	1365
49801	1366
24258	1367
65035	1368
7031	1369
43941	1370
56290	1371
7252	1372
38633	1373
30829	1374
61035	1375
29844	1376
4845	1377
46951	1378
41482	1379
75760	1380
81091	1381
32059	1382
18895	1383
34359	1384
71018	1385
57389	1386
42142	1387
34010	1388
28372	1389
35479	1390
6729	1391
45739	1392
39371	1393
570	1394
8895	1395
50655	1396
44993	1397
26011	1398
17771	1399
4170	1400
6188	1401
795	1402
48656	1403
54780	1404
203	1405
22657	1406
47785	1407
49337	1408
15172	1409
83070	1410
33719	1411
84499	1412
68087	1413
13152	1414
15086	1415
11437	1416
73430	1417
70191	1418
72165	1419
53283	1420
82330	1421
41361	1422
24897	1423
55364	1424
30580	1425
72248	1426
5044	1427
51557	1428
72510	1429
48144	1430
25949	1431
56974	1432
13957	1433
10607	1434
77804	1435
83510	1436
19805	1437
36636	1438
1732	1439
2136	1440
20541	1441
35205	1442
24865	1443
82996	1444
31129	1445
81455	1446
37846	1447
2696	1448
27240	1449
57123	1450
43109	1451
7090	1452
3614	1453
2349	1454
22681	1455
77723	1456
44217	1457
25495	1458
67695	1459
16014	1460
53182	1461
50385	1462
9670	1463
26889	1464
70173	1465
24900	1466
2141	1467
13719	1468
42108	1469
42643	1470
23843	1471
16793	1472
43913	1473
36766	1474
39641	1475
8335	1476
67401	1477
42966	1478
67113	1479
1591	1480
2618	1481
44318	1482
5135	1483
39599	1484
4628	1485
53543	1486
9482	1487
8521	1488
23876	1489
39548	1490
1846	1491
5564	1492
8871	1493
32353	1494
7603	1495
37468	1496
41597	1497
71080	1498
13490	1499
66905	1500
6476	1501
69163	1502
61055	1503
44123	1504
64347	1505
52254	1506
13949	1507
35204	1508
25756	1509
31464	1510
55496	1511
80109	1512
49360	1513
3085	1514
2165	1515
35039	1516
23815	1517
51587	1518
38283	1519
83595	1520
53027	1521
29357	1522
65691	1523
56740	1524
52552	1525
59930	1526
82563	1527
64646	1528
18961	1529
61248	1530
39187	1531
41429	1532
24005	1533
13729	1534
57471	1535
38364	1536
17310	1537
81366	1538
76109	1539
8728	1540
64799	1541
8675	1542
27918	1543
2332	1544
8550	1545
54063	1546
24312	1547
81960	1548
1640	1549
61939	1550
27158	1551
69781	1552
81866	1553
5092	1554
64363	1555
39401	1556
71546	1557
29297	1558
72391	1559
2649	1560
35792	1561
28032	1562
23056	1563
14264	1564
452	1565
37839	1566
69996	1567
20623	1568
8406	1569
74458	1570
47216	1571
14332	1572
60460	1573
14156	1574
3426	1575
1945	1576
79303	1577
49687	1578
68158	1579
10946	1580
44073	1581
20894	1582
31451	1583
43606	1584
10072	1585
11322	1586
36918	1587
84996	1588
10408	1589
53271	1590
22995	1591
6314	1592
39996	1593
17995	1594
60565	1595
16415	1596
42691	1597
2260	1598
20149	1599
36	1600
66841	1601
82547	1602
51138	1603
71405	1604
32328	1605
37551	1606
82925	1607
43624	1608
31063	1609
4973	1610
83403	1611
66641	1612
37217	1613
47159	1614
77605	1615
68563	1616
81236	1617
63587	1618
79886	1619
38863	1620
1135	1621
14299	1622
12243	1623
14409	1624
72876	1625
38975	1626
2036	1627
30456	1628
8387	1629
22633	1630
30640	1631
8250	1632
21434	1633
71748	1634
18621	1635
56850	1636
6118	1637
41305	1638
3084	1639
9729	1640
48969	1641
84326	1642
32547	1643
15753	1644
85216	1645
84179	1646
26636	1647
20184	1648
38307	1649
84137	1650
62508	1651
19236	1652
6054	1653
77609	1654
80811	1655
23069	1656
4723	1657
29645	1658
20220	1659
67108	1660
9428	1661
42258	1662
82583	1663
72067	1664
18453	1665
76700	1666
84172	1667
27830	1668
60543	1669
62451	1670
63591	1671
13253	1672
48562	1673
41690	1674
63333	1675
54509	1676
78311	1677
50710	1678
56607	1679
29465	1680
45447	1681
4485	1682
64050	1683
2755	1684
85456	1685
64459	1686
64771	1687
78027	1688
1612	1689
65320	1690
57588	1691
22765	1692
15091	1693
10160	1694
35517	1695
67072	1696
34863	1697
37404	1698
59843	1699
82733	1700
14112	1701
22942	1702
3728	1703
32273	1704
9861	1705
62580	1706
1321	1707
75458	1708
6	1709
83795	1710
9559	1711
6275	1712
6317	1713
3482	1714
30903	1715
43041	1716
9594	1717
12767	1718
5334	1719
1943	1720
22203	1721
36003	1722
85385	1723
46044	1724
399	1725
55124	1726
65160	1727
11875	1728
7103	1729
51321	1730
1425	1731
64486	1732
6985	1733
20966	1734
22779	1735
20209	1736
7642	1737
84560	1738
16923	1739
36792	1740
9783	1741
80230	1742
26874	1743
7593	1744
18784	1745
76305	1746
79234	1747
53268	1748
1802	1749
2433	1750
646	1751
39876	1752
51615	1753
81443	1754
35471	1755
42488	1756
62002	1757
70127	1758
12242	1759
47394	1760
71178	1761
77264	1762
50279	1763
4983	1764
7172	1765
10436	1766
21244	1767
83575	1768
10795	1769
3871	1770
31117	1771
48915	1772
6987	1773
48179	1774
6903	1775
7511	1776
84554	1777
13946	1778
29503	1779
55892	1780
63330	1781
44612	1782
25518	1783
78951	1784
14014	1785
77399	1786
51445	1787
19360	1788
4596	1789
2009	1790
84916	1791
5987	1792
63054	1793
3	1794
81592	1795
72452	1796
47464	1797
31465	1798
27636	1799
7104	1800
49508	1801
8098	1802
372	1803
47213	1804
5068	1805
68732	1806
30973	1807
61404	1808
21577	1809
1320	1810
35951	1811
2729	1812
15408	1813
37604	1814
11051	1815
17834	1816
16073	1817
9756	1818
10687	1819
30293	1820
6696	1821
4132	1822
65860	1823
53843	1824
23305	1825
37743	1826
20887	1827
883	1828
81712	1829
56481	1830
45139	1831
13251	1832
51424	1833
18682	1834
1977	1835
79333	1836
40742	1837
39772	1838
55689	1839
55520	1840
56354	1841
36122	1842
2851	1843
77410	1844
85	1845
43262	1846
25963	1847
41935	1848
9577	1849
18600	1850
4449	1851
21934	1852
9494	1853
85412	1854
53966	1855
5254	1856
8385	1857
63703	1858
348	1859
11163	1860
5468	1861
84608	1862
6479	1863
7530	1864
47672	1865
81709	1866
30933	1867
41040	1868
59617	1869
37230	1870
73391	1871
3876	1872
27264	1873
18891	1874
58084	1875
52970	1876
79037	1877
58614	1878
4363	1879
9106	1880
16577	1881
8306	1882
16389	1883
76167	1884
4596	1885
53394	1886
27191	1887
38014	1888
65123	1889
32913	1890
56156	1891
84866	1892
24271	1893
6569	1894
47439	1895
39232	1896
68439	1897
58615	1898
842	1899
1420	1900
81924	1901
78558	1902
77430	1903
74669	1904
9999	1905
27683	1906
28914	1907
11398	1908
4027	1909
27199	1910
21543	1911
50606	1912
9861	1913
4670	1914
23433	1915
76157	1916
56289	1917
2706	1918
1822	1919
3489	1920
49401	1921
74496	1922
42226	1923
17954	1924
72017	1925
64718	1926
68606	1927
7786	1928
3417	1929
62206	1930
16256	1931
39524	1932
5314	1933
40866	1934
38551	1935
76248	1936
82554	1937
80138	1938
84945	1939
46708	1940
32254	1941
10010	1942
20809	1943
70341	1944
15844	1945
4001	1946
77880	1947
47880	1948
18703	1949
9227	1950
15197	1951
9684	1952
37991	1953
2503	1954
57881	1955
58335	1956
20108	1957
5903	1958
77598	1959
7307	1960
5712	1961
82031	1962
65075	1963
57653	1964
85382	1965
69123	1966
34880	1967
11006	1968
84288	1969
9947	1970
4971	1971
77644	1972
78763	1973
35855	1974
82270	1975
3578	1976
27603	1977
52615	1978
83674	1979
727	1980
6365	1981
70228	1982
7611	1983
38578	1984
52077	1985
9909	1986
8013	1987
3000	1988
5174	1989
5311	1990
35852	1991
19885	1992
19475	1993
31090	1994
73733	1995
58249	1996
55619	1997
5011	1998
8930	1999
7779	2000
56796	2001
52094	2002
44661	2003
65524	2004
5211	2005
55718	2006
39491	2007
65905	2008
23537	2009
3390	2010
923	2011
32817	2012
58095	2013
8915	2014
72644	2015
10060	2016
40515	2017
16376	2018
63925	2019
23148	2020
66081	2021
41667	2022
64630	2023
82685	2024
14123	2025
30057	2026
16107	2027
25298	2028
68302	2029
766	2030
55338	2031
53160	2032
9331	2033
53195	2034
84867	2035
51353	2036
152	2037
16230	2038
10300	2039
58388	2040
77376	2041
5746	2042
51344	2043
11487	2044
78331	2045
64509	2046
48321	2047
75378	2048
14639	2049
82027	2050
52000	2051
29306	2052
39224	2053
26139	2054
45766	2055
31677	2056
65417	2057
7459	2058
83993	2059
58452	2060
24532	2061
34670	2062
6695	2063
69726	2064
67926	2065
65439	2066
39212	2067
11243	2068
66553	2069
80653	2070
53541	2071
11648	2072
81042	2073
55220	2074
58608	2075
7763	2076
82340	2077
8061	2078
4928	2079
17191	2080
35028	2081
78347	2082
1366	2083
66408	2084
17490	2085
64327	2086
71402	2087
867	2088
8294	2089
7124	2090
55460	2091
1983	2092
44619	2093
42201	2094
77974	2095
2181	2096
12382	2097
40603	2098
974	2099
74048	2100
8041	2101
40938	2102
25142	2103
3872	2104
11164	2105
11837	2106
45787	2107
8222	2108
13757	2109
52914	2110
43502	2111
6432	2112
7510	2113
7440	2114
79080	2115
593	2116
56458	2117
69013	2118
54093	2119
1327	2120
58411	2121
44816	2122
72628	2123
12449	2124
66964	2125
56483	2126
17786	2127
32980	2128
10212	2129
74593	2130
46473	2131
930	2132
80374	2133
29067	2134
2055	2135
47996	2136
13554	2137
33927	2138
42776	2139
28239	2140
81968	2141
11060	2142
30815	2143
9943	2144
754	2145
38909	2146
81665	2147
1789	2148
6083	2149
9977	2150
33222	2151
48484	2152
858	2153
65810	2154
33247	2155
44135	2156
39434	2157
5167	2158
77494	2159
1548	2160
3980	2161
17591	2162
10091	2163
28628	2164
8126	2165
22061	2166
43830	2167
24235	2168
77204	2169
32346	2170
70110	2171
4516	2172
11329	2173
32190	2174
69113	2175
59982	2176
11662	2177
26306	2178
73170	2179
16789	2180
46329	2181
57492	2182
25772	2183
4056	2184
14073	2185
2893	2186
19350	2187
13207	2188
4481	2189
26268	2190
4967	2191
33261	2192
84291	2193
31584	2194
50689	2195
49818	2196
69668	2197
7827	2198
10839	2199
3042	2200
48829	2201
48870	2202
36961	2203
3778	2204
85465	2205
69076	2206
78946	2207
32344	2208
3837	2209
1895	2210
11293	2211
78299	2212
7058	2213
1705	2214
2255	2215
63901	2216
15490	2217
81563	2218
3031	2219
43037	2220
69215	2221
51487	2222
85211	2223
3364	2224
83086	2225
13645	2226
11615	2227
85498	2228
47374	2229
70928	2230
1543	2231
6242	2232
2468	2233
24338	2234
78012	2235
85547	2236
697	2237
39276	2238
18670	2239
22532	2240
70444	2241
1133	2242
9285	2243
39262	2244
79338	2245
10898	2246
9603	2247
70274	2248
70578	2249
54996	2250
35544	2251
1045	2252
56467	2253
42910	2254
10959	2255
71404	2256
3595	2257
26655	2258
51552	2259
79914	2260
63300	2261
4582	2262
14479	2263
33876	2264
3585	2265
51593	2266
21396	2267
12599	2268
8573	2269
84640	2270
34380	2271
63041	2272
6571	2273
526	2274
59464	2275
9378	2276
18010	2277
50667	2278
42036	2279
82590	2280
40977	2281
7505	2282
69967	2283
74826	2284
62558	2285
3978	2286
52	2287
44523	2288
1097	2289
29466	2290
306	2291
74285	2292
13787	2293
27564	2294
15731	2295
31253	2296
51830	2297
8	2298
61031	2299
31953	2300
68957	2301
49193	2302
14489	2303
44418	2304
39325	2305
69291	2306
4612	2307
15810	2308
72763	2309
46371	2310
32686	2311
38007	2312
71486	2313
10033	2314
81762	2315
79833	2316
49629	2317
16695	2318
1813	2319
4479	2320
61656	2321
39258	2322
53929	2323
72269	2324
61307	2325
30453	2326
49471	2327
2955	2328
5508	2329
6745	2330
4762	2331
71839	2332
14276	2333
34255	2334
248	2335
30652	2336
47074	2337
1333	2338
40073	2339
1525	2340
510	2341
952	2342
6694	2343
21612	2344
11759	2345
67003	2346
80093	2347
34909	2348
79149	2349
27814	2350
3892	2351
81944	2352
33504	2353
84927	2354
4124	2355
60788	2356
65204	2357
34829	2358
8049	2359
7406	2360
1226	2361
415	2362
17488	2363
25829	2364
85670	2365
9638	2366
85055	2367
10085	2368
11127	2369
33886	2370
1961	2371
16688	2372
59621	2373
24425	2374
72944	2375
6231	2376
7973	2377
334	2378
53869	2379
63289	2380
8242	2381
79635	2382
5287	2383
74296	2384
6695	2385
8621	2386
18175	2387
1751	2388
1163	2389
23505	2390
18048	2391
7968	2392
30581	2393
10494	2394
56302	2395
50814	2396
500	2397
25928	2398
27740	2399
66765	2400
49042	2401
56991	2402
54342	2403
65326	2404
82818	2405
54573	2406
72867	2407
989	2408
11945	2409
66317	2410
3867	2411
68975	2412
55866	2413
38138	2414
70513	2415
866	2416
7437	2417
42602	2418
9640	2419
13687	2420
25395	2421
81078	2422
68607	2423
3799	2424
39455	2425
44557	2426
4601	2427
2176	2428
21799	2429
55704	2430
19033	2431
5187	2432
4401	2433
23678	2434
63174	2435
45159	2436
8819	2437
60136	2438
9023	2439
10269	2440
79827	2441
64735	2442
4435	2443
73161	2444
31	2445
10374	2446
40498	2447
57165	2448
76688	2449
27912	2450
39399	2451
44970	2452
6254	2453
27623	2454
74586	2455
6350	2456
59980	2457
30117	2458
70170	2459
11878	2460
17306	2461
7585	2462
82066	2463
31296	2464
46455	2465
6963	2466
45648	2467
26267	2468
14705	2469
66839	2470
23493	2471
8441	2472
70522	2473
83912	2474
22476	2475
83757	2476
84081	2477
67574	2478
73601	2479
50765	2480
74215	2481
24163	2482
29709	2483
31466	2484
12003	2485
10803	2486
80406	2487
370	2488
21589	2489
8169	2490
12460	2491
12286	2492
18935	2493
1766	2494
35175	2495
10743	2496
61238	2497
704	2498
59498	2499
32872	2500
78041	2501
33572	2502
33509	2503
63228	2504
10163	2505
81817	2506
83770	2507
28574	2508
3123	2509
40835	2510
3739	2511
12040	2512
35627	2513
66532	2514
56471	2515
